Feature	Importance
이용건수_할부_R6M	16.86116600036621
이용건수_선결제_R3M	16.780521392822266
이용카드수_신용	16.575777053833008
컨택건수_채권_B0M	16.373971939086914
이용건수_선결제_B0M	16.313709259033203
이용금액_A페이_R6M	15.973583221435547
연체일수_B1M	15.654014587402344
방문후경과월_모바일웹_R6M	15.636024475097656
월중평잔_카드론	15.586260795593262
컨택건수_이용유도_LMS_B0M	15.213772773742676
청구서발송여부_R6M	14.982168197631836
RP후경과월_통신	14.859138488769531
이용개월수_페이_온라인_R6M	14.833380699157715
IB문의건수_한도_R6M	14.7051420211792
변동률_잔액_일시불_B1M	14.627934455871582
이용금액_부분무이자_R6M	14.561821937561035
잔액_일시불_B1M	14.52924919128418
이용횟수_선결제_R6M	14.314181327819824
변동률_RV일시불평잔	14.281417846679688
이용후경과월_일시불	14.209820747375488
변동률_잔액_B1M	14.129673957824707
이용건수_B페이_R3M	14.08551025390625
이용건수_할부_무이자_B0M	13.861260414123535
컨택건수_부대서비스_TM_R6M	13.576018333435059
이용금액_C페이_R3M	13.423856735229492
컨택건수_CA_청구서_R6M	13.346030235290527
이용건수_할부_R3M	13.287773132324219
이용건수_C페이_R3M	13.040142059326172
여유_공원이용금액	12.996000289916992
IB문의건수_할부_R6M	12.711265563964844
이용건수_페이_온라인_R6M	12.355843544006348
증감율_이용금액_할부_전월	11.72093677520752
이용개월수_A페이_R6M	11.581243515014648
잔액_할부_B1M	11.41170597076416
건수_할부전환_R3M	11.260570526123047
선입금원금_B0M	11.00528335571289
인입횟수_ARS_B0M	10.937238693237305
이용금액_할부_유이자_R3M	10.740883827209473
방문횟수_앱_R6M	10.661672592163086
선결제건수_R3M	10.547816276550293
방문횟수_PC_R6M	10.479722023010254
선입금원금_B2M	9.789237976074219
증감율_이용건수_체크_전월	9.53808879852295
방문횟수_모바일웹_R6M	8.716796875
컨택건수_보험_TM_B0M	8.608551025390625
이용후경과월_부분무이자	8.370939254760742
RP건수_교통_B0M	8.348384857177734
연체일수_B2M	8.248726844787598
방문일수_PC_R6M	6.497093677520752
평잔_CA_해외_3M	6.318489074707031
할부건수_유이자_6M_R12M	6.291210174560547
할부건수_무이자_12M_R12M	5.440304279327393
여유_항공이용금액	5.258334159851074
증감율_이용건수_CA_전월	4.880990982055664
IB문의건수_정보변경_R6M	3.593658447265625
평잔_CA_해외_6M	2.7634167671203613
승인거절건수_R3M	2.099513292312622
RP후경과월_학습비	1.4199409484863281
이용개월수_신판_R3M	1.3165283203125
상담건수_B0M	0.7891464233398438
컨택건수_카드론_EM_R6M	0.650063693523407
인입횟수_IB_B0M	0.008809030055999756
